Class Name,Accuracy
167.Hooded_Warbler,36.666666666666664
168.Kentucky_Warbler,13.793103448275861
169.Magnolia_Warbler,65.51724137931035
170.Mourning_Warbler,33.333333333333336
171.Myrtle_Warbler,33.333333333333336
172.Nashville_Warbler,66.66666666666667
173.Orange_crowned_Warbler,6.666666666666667
174.Palm_Warbler,46.666666666666664
175.Pine_Warbler,50.0
176.Prairie_Warbler,73.33333333333333
177.Prothonotary_Warbler,76.66666666666667
178.Swainson_Warbler,42.30769230769231
179.Tennessee_Warbler,17.24137931034483
180.Wilson_Warbler,3.3333333333333335
181.Worm_eating_Warbler,13.793103448275861
182.Yellow_Warbler,90.0
183.Northern_Waterthrush,53.333333333333336
184.Louisiana_Waterthrush,23.333333333333332
185.Bohemian_Waxwing,83.33333333333333
186.Cedar_Waxwing,80.0
187.American_Three_toed_Woodpecker,85.0
188.Pileated_Woodpecker,90.0
189.Red_bellied_Woodpecker,90.0
190.Red_cockaded_Woodpecker,0.0
191.Red_headed_Woodpecker,83.33333333333333
192.Downy_Woodpecker,73.33333333333333
193.Bewick_Wren,0.0
194.Cactus_Wren,93.33333333333333
195.Carolina_Wren,50.0
196.House_Wren,40.0
197.Marsh_Wren,83.33333333333333
198.Rock_Wren,80.0
199.Winter_Wren,73.33333333333333
200.Common_Yellowthroat,86.66666666666667
