Class Name,Accuracy
/o/office_cubicles,67.0
/o/oilrig,40.0
/o/operating_room,76.0
/o/orchard,48.0
/o/orchestra_pit,26.0
/p/pagoda,80.0
/p/palace,24.0
/p/pantry,57.0
/p/park,7.0
/p/parking_garage/indoor,33.0
/p/parking_garage/outdoor,7.0
/p/parking_lot,25.0
/p/pasture,40.0
/p/patio,27.0
/p/pavilion,13.0
/p/pet_shop,25.0
/p/pharmacy,33.0
/p/phone_booth,86.0
/p/physics_laboratory,14.0
/p/picnic_area,40.0
/p/pier,40.0
/p/pizzeria,69.0
/p/playground,79.0
/p/playroom,43.0
/p/plaza,29.0
/p/pond,17.0
/p/porch,19.0
/p/promenade,26.0
/p/pub/indoor,22.0
/r/racecourse,52.0
/r/raceway,90.0
/r/raft,93.0
/r/railroad_track,49.0
/r/rainforest,29.0
/r/reception,1.0
/r/recreation_room,39.0
/r/repair_shop,25.0
/r/residential_neighborhood,18.0
/r/restaurant,30.0
/r/restaurant_kitchen,55.0
/r/restaurant_patio,37.0
/r/rice_paddy,56.0
/r/river,7.0
/r/rock_arch,71.0
/r/roof_garden,12.0
/r/rope_bridge,69.0
/r/ruin,32.0
/r/runway,43.0
/s/sandbox,75.0
/s/sauna,57.0
/s/schoolhouse,54.0
/s/science_museum,19.0
/s/server_room,47.0
/s/shed,48.0
/s/shoe_shop,68.0
/s/shopfront,40.0
/s/shopping_mall/indoor,42.0
/s/shower,76.0
/s/ski_resort,32.0
/s/ski_slope,20.0
/s/sky,41.0
/s/skyscraper,56.0
/s/slum,49.0
/s/snowfield,47.0
/s/soccer_field,60.0
/s/stable,74.0
/s/stadium/baseball,73.0
/s/stadium/football,21.0
/s/stadium/soccer,72.0
/s/stage/indoor,37.0
/s/stage/outdoor,69.0
/s/staircase,53.0
/s/storage_room,31.0
/s/street,15.0
/s/subway_station/platform,39.0
/s/supermarket,41.0
/s/sushi_bar,26.0
/s/swamp,28.0
/s/swimming_hole,32.0
/s/swimming_pool/indoor,61.0
/s/swimming_pool/outdoor,86.0
/s/synagogue/outdoor,22.0
/t/television_room,38.0
/t/television_studio,39.0
/t/temple/asia,22.0
/t/throne_room,43.0
/t/ticket_booth,30.0
/t/topiary_garden,50.0
/t/tower,32.0
/t/toyshop,36.0
/t/train_interior,67.0
/t/train_station/platform,51.0
/t/tree_farm,22.0
/t/tree_house,63.0
/t/trench,39.0
/t/tundra,23.0
/u/underwater/ocean_deep,76.0
/u/utility_room,69.0
/v/valley,13.0
/v/vegetable_garden,45.0
/v/veterinarians_office,50.0
/v/viaduct,54.0
/v/village,34.0
/v/vineyard,67.0
/v/volcano,81.0
/v/volleyball_court/outdoor,88.0
/w/waiting_room,17.0
/w/water_park,24.0
/w/water_tower,72.0
/w/waterfall,83.0
/w/watering_hole,49.0
/w/wave,64.0
/w/wet_bar,19.0
/w/wheat_field,51.0
/w/wind_farm,85.0
/w/windmill,86.0
/y/yard,10.0
/y/youth_hostel,12.0
/z/zen_garden,45.0
